dataset,client_id,matrix_type,neighbor_type,mean_label_sim_to_client
NSLKDD,18,random,random_n,0.23176663605803258
NSLKDD,19,random,topn,0.6671857091164363
NSLKDD,19,random,random_n,0.3420704684921078
NSLKDD,20,random,topn,0.10011366570142238
NSLKDD,20,random,random_n,0.4150795639185125
NSLKDD,21,random,topn,0.5724011818096074
NSLKDD,21,random,random_n,0.723138081694759
NSLKDD,22,random,topn,0.3269093796600347
NSLKDD,22,random,random_n,0.9057413933225105
NSLKDD,23,random,topn,0.0
NSLKDD,23,random,random_n,0.4118783375142212
NSLKDD,24,random,topn,0.3648069710500346
NSLKDD,24,random,random_n,0.6315695828646559
NSLKDD,25,random,topn,0.5781728949632391
NSLKDD,25,random,random_n,0.6792688858198378
NSLKDD,26,random,topn,0.4068867271344289
NSLKDD,26,random,random_n,0.35396958475220247
NSLKDD,27,random,topn,0.5137631417390544
NSLKDD,27,random,random_n,0.3633064785884754
NSLKDD,28,random,topn,0.5481388798384672
NSLKDD,28,random,random_n,0.38143599436220726
NSLKDD,29,random,topn,0.3528169139443466
NSLKDD,29,random,random_n,0.3424882775234772
NSLKDD,30,random,topn,0.41862565323351547
NSLKDD,30,random,random_n,0.3621413218498771
NSLKDD,31,random,topn,0.6642474915193871
NSLKDD,31,random,random_n,0.01394288863263536
NSLKDD,32,random,topn,0.47700287047625795
NSLKDD,32,random,random_n,0.2598936732908313
NSLKDD,33,random,topn,0.44890929298375
NSLKDD,33,random,random_n,0.579004955014503
NSLKDD,34,random,topn,0.2782502816068883
NSLKDD,34,random,random_n,0.5077886684086671
NSLKDD,35,random,topn,0.7304645853608857
NSLKDD,35,random,random_n,0.5114015025840808
NSLKDD,36,random,topn,0.5360927030271138
NSLKDD,36,random,random_n,0.3714868579082768
NSLKDD,37,random,topn,0.7705529962355446
NSLKDD,37,random,random_n,0.618106353084885
NSLKDD,38,random,topn,0.941520735213373
NSLKDD,38,random,random_n,0.7245663235281475
NSLKDD,39,random,topn,0.11554881839288357
NSLKDD,39,random,random_n,0.01738288077997276
NSLKDD,40,random,topn,0.4044229849783156
NSLKDD,40,random,random_n,0.7340273570649649
NSLKDD,41,random,topn,0.5479018197967559
NSLKDD,41,random,random_n,0.7257473745608302
NSLKDD,42,random,topn,0.32384892379769575
NSLKDD,42,random,random_n,0.2582708113374994
NSLKDD,43,random,topn,0.5674741471624567
NSLKDD,43,random,random_n,0.6051944082883554
NSLKDD,44,random,topn,0.12109765443605351
NSLKDD,44,random,random_n,0.7471797650681135
NSLKDD,45,random,topn,0.4407142983139298
NSLKDD,45,random,random_n,0.3593980761693774
NSLKDD,46,random,topn,0.5889861413647995
NSLKDD,46,random,random_n,0.5856447466076817
NSLKDD,47,random,topn,0.06292884567291472
NSLKDD,47,random,random_n,0.690679448669667
NSLKDD,48,random,topn,0.7477808095409325
NSLKDD,48,random,random_n,0.6268495820044209
NSLKDD,49,random,topn,0.22874165765938737
NSLKDD,49,random,random_n,0.5448049163587592
NSLKDD,0,label_affinity,topn,0.9922789007825382
NSLKDD,0,label_affinity,random_n,0.7119509282275615
NSLKDD,1,label_affinity,topn,0.9715254305658586
NSLKDD,1,label_affinity,random_n,0.49916656595181935
NSLKDD,2,label_affinity,topn,0.8403624687953496
NSLKDD,2,label_affinity,random_n,0.4340921247695387
NSLKDD,3,label_affinity,topn,0.9695432933631613
NSLKDD,3,label_affinity,random_n,0.27177660463589665
NSLKDD,4,label_affinity,topn,0.9903739173183471
NSLKDD,4,label_affinity,random_n,0.06284882316683042
NSLKDD,5,label_affinity,topn,0.9030672164235333
NSLKDD,5,label_affinity,random_n,0.5882684420561944
NSLKDD,6,label_affinity,topn,0.9718356177262343
NSLKDD,6,label_affinity,random_n,0.5453567099686049
NSLKDD,7,label_affinity,topn,0.9698724324708922
NSLKDD,7,label_affinity,random_n,0.5440818341731964
NSLKDD,8,label_affinity,topn,0.8341351742955657
NSLKDD,8,label_affinity,random_n,0.3603483349232142
NSLKDD,9,label_affinity,topn,0.900210208712641
NSLKDD,9,label_affinity,random_n,0.5682150314723801
NSLKDD,10,label_affinity,topn,0.9999648675329357
NSLKDD,10,label_affinity,random_n,0.042116968640889936
NSLKDD,11,label_affinity,topn,0.912554580645224
NSLKDD,11,label_affinity,random_n,0.4664200876510573
NSLKDD,12,label_affinity,topn,0.9384355684878601
NSLKDD,12,label_affinity,random_n,0.43464470493768
NSLKDD,13,label_affinity,topn,0.9713726141984423
NSLKDD,13,label_affinity,random_n,0.39845952773919424
NSLKDD,14,label_affinity,topn,0.9978813480278902
NSLKDD,14,label_affinity,random_n,0.3280791462645349
NSLKDD,15,label_affinity,topn,0.8354514175029122
NSLKDD,15,label_affinity,random_n,0.47239838943533674
NSLKDD,16,label_affinity,topn,0.9907063848140646
NSLKDD,16,label_affinity,random_n,0.6439981263176762
NSLKDD,17,label_affinity,topn,0.9520752489751342
NSLKDD,17,label_affinity,random_n,0.524594955814753
NSLKDD,18,label_affinity,topn,0.9909603606942934
NSLKDD,18,label_affinity,random_n,0.662712401017241
NSLKDD,19,label_affinity,topn,0.9896886637885777
NSLKDD,19,label_affinity,random_n,0.4020201458932415
NSLKDD,20,label_affinity,topn,0.9806558779703155
NSLKDD,20,label_affinity,random_n,0.5780548421242826
NSLKDD,21,label_affinity,topn,0.886178531082817
NSLKDD,21,label_affinity,random_n,0.6075474475144511
NSLKDD,22,label_affinity,topn,0.9957780952340082
NSLKDD,22,label_affinity,random_n,0.7664411862273558
NSLKDD,23,label_affinity,topn,0.9552104258678092
NSLKDD,23,label_affinity,random_n,0.062389399163088
NSLKDD,24,label_affinity,topn,1.0
NSLKDD,24,label_affinity,random_n,0.6304307187566213
NSLKDD,25,label_affinity,topn,0.9697702675208713
NSLKDD,25,label_affinity,random_n,0.5052854899515066
NSLKDD,26,label_affinity,topn,0.9902827456363612
NSLKDD,26,label_affinity,random_n,0.3370427095599935
NSLKDD,27,label_affinity,topn,0.9664690271854406
NSLKDD,27,label_affinity,random_n,0.4602334162143646
NSLKDD,28,label_affinity,topn,0.8518107544977026
NSLKDD,28,label_affinity,random_n,0.1760502923669217
NSLKDD,29,label_affinity,topn,0.9997647335204197
NSLKDD,29,label_affinity,random_n,0.3643269391533515
NSLKDD,30,label_affinity,topn,0.9999648675329357
NSLKDD,30,label_affinity,random_n,0.4239549542641927
NSLKDD,31,label_affinity,topn,0.9894108145690058
NSLKDD,31,label_affinity,random_n,0.017725617975791422
NSLKDD,32,label_affinity,topn,0.9596545938588835
NSLKDD,32,label_affinity,random_n,0.49770324957749573
NSLKDD,33,label_affinity,topn,0.9062564716980894
NSLKDD,33,label_affinity,random_n,0.8948343053488798
NSLKDD,34,label_affinity,topn,0.9919147689910656
NSLKDD,34,label_affinity,random_n,0.3578893649303712
NSLKDD,35,label_affinity,topn,0.9043727771123594
NSLKDD,35,label_affinity,random_n,0.4765306890315792
NSLKDD,36,label_affinity,topn,0.9564518807659596
NSLKDD,36,label_affinity,random_n,0.9225656689523701
NSLKDD,37,label_affinity,topn,0.8991993402854265
NSLKDD,37,label_affinity,random_n,0.46232694714949635
NSLKDD,38,label_affinity,topn,0.9319744260526436
NSLKDD,38,label_affinity,random_n,0.48891800818084596
NSLKDD,39,label_affinity,topn,0.8305792434253222
NSLKDD,39,label_affinity,random_n,0.3187441304828456
NSLKDD,40,label_affinity,topn,0.9912617607948085
NSLKDD,40,label_affinity,random_n,0.6547100141502573
NSLKDD,41,label_affinity,topn,0.9321226947535615
NSLKDD,41,label_affinity,random_n,0.46791097644893975
NSLKDD,42,label_affinity,topn,0.9517926790108638
NSLKDD,42,label_affinity,random_n,0.3464042273845112
NSLKDD,43,label_affinity,topn,0.9820742832927691
NSLKDD,43,label_affinity,random_n,0.9684489792561505
NSLKDD,44,label_affinity,topn,0.9849552533596753
NSLKDD,44,label_affinity,random_n,0.29454609969966
NSLKDD,45,label_affinity,topn,0.974463240771002
NSLKDD,45,label_affinity,random_n,0.318519389488585
NSLKDD,46,label_affinity,topn,0.984990255849274
NSLKDD,46,label_affinity,random_n,0.33238500392684905
NSLKDD,47,label_affinity,topn,0.9807473036073336
NSLKDD,47,label_affinity,random_n,0.5605186551257422
NSLKDD,48,label_affinity,topn,0.9943684287279259
NSLKDD,48,label_affinity,random_n,0.5644197981660509
NSLKDD,49,label_affinity,topn,0.9219713722296552
NSLKDD,49,label_affinity,random_n,0.3361217258583074
NSLKDD,0,random,topn,0.7112422699543868
NSLKDD,0,random,random_n,0.49410542334973684
NSLKDD,1,random,topn,0.6523230930239969
NSLKDD,1,random,random_n,0.11508888145425022
NSLKDD,2,random,topn,0.3887249341169537
NSLKDD,2,random,random_n,0.12274387241861288
NSLKDD,3,random,topn,0.5851711976654536
NSLKDD,3,random,random_n,0.8060228233769934
NSLKDD,4,random,topn,0.4321745171081431
NSLKDD,4,random,random_n,0.37953168264459197
NSLKDD,5,random,topn,0.19105130494690015
NSLKDD,5,random,random_n,0.2262756200176653
NSLKDD,6,random,topn,0.5576456926671416
NSLKDD,6,random,random_n,0.5485226623437766
NSLKDD,7,random,topn,0.5243684538996446
NSLKDD,7,random,random_n,0.3295369101105184
NSLKDD,8,random,topn,0.06728542676395699
NSLKDD,8,random,random_n,0.17770804561738426
NSLKDD,9,random,topn,0.4160036948171675
NSLKDD,9,random,random_n,0.7353994912401994
NSLKDD,10,random,topn,0.6976251400196206
NSLKDD,10,random,random_n,0.06217977108806425
NSLKDD,11,random,topn,0.5819146259057938
NSLKDD,11,random,random_n,0.5198662829199551
NSLKDD,12,random,topn,0.42776745893872375
NSLKDD,12,random,random_n,0.7235745507592447
NSLKDD,13,random,topn,0.23736686841904472
NSLKDD,13,random,random_n,0.5549136054259393
NSLKDD,14,random,topn,0.3628333458740421
NSLKDD,14,random,random_n,0.353665255601759
NSLKDD,15,random,topn,0.5203067302490161
NSLKDD,15,random,random_n,0.4938555237108064
NSLKDD,16,random,topn,0.9826591489436917
NSLKDD,16,random,random_n,0.410142097107149
NSLKDD,17,random,topn,0.5866644717734957
NSLKDD,17,random,random_n,0.6258947174213958
NSLKDD,18,random,topn,0.6629091251130218
NSLKDD,18,random,random_n,0.6862344766882518
NSLKDD,19,random,topn,0.6671857091164363
NSLKDD,19,random,random_n,0.44701272686122745
NSLKDD,20,random,topn,0.10011366570142238
NSLKDD,20,random,random_n,0.4230180139835387
NSLKDD,21,random,topn,0.5724011818096074
NSLKDD,21,random,random_n,0.31371431111041503
NSLKDD,22,random,topn,0.3269093796600347
NSLKDD,22,random,random_n,0.19504594702009784
NSLKDD,23,random,topn,0.0
NSLKDD,23,random,random_n,0.24699888716870755
NSLKDD,24,random,topn,0.3648069710500346
NSLKDD,24,random,random_n,0.7013526593216728
NSLKDD,25,random,topn,0.5781728949632391
NSLKDD,25,random,random_n,0.40846227623932974
NSLKDD,26,random,topn,0.4068867271344289
NSLKDD,26,random,random_n,0.3899474027579823
NSLKDD,27,random,topn,0.5137631417390544
NSLKDD,27,random,random_n,0.6963162803786846
NSLKDD,28,random,topn,0.5481388798384672
NSLKDD,28,random,random_n,0.6007496778092041
NSLKDD,29,random,topn,0.3528169139443466
NSLKDD,29,random,random_n,0.13665008287125743
NSLKDD,30,random,topn,0.41862565323351547
NSLKDD,30,random,random_n,0.6868348812179373
NSLKDD,31,random,topn,0.6642474915193871
NSLKDD,31,random,random_n,0.41997435382019993
NSLKDD,32,random,topn,0.47700287047625795
NSLKDD,32,random,random_n,0.5160461807927771
NSLKDD,33,random,topn,0.44890929298375
NSLKDD,33,random,random_n,0.6685261452728694
NSLKDD,34,random,topn,0.2782502816068883
NSLKDD,34,random,random_n,0.6600447463555374
NSLKDD,35,random,topn,0.7304645853608857
NSLKDD,35,random,random_n,0.5887467818368163
NSLKDD,36,random,topn,0.5360927030271138
NSLKDD,36,random,random_n,0.5795146254915616
NSLKDD,37,random,topn,0.7705529962355446
NSLKDD,37,random,random_n,0.6817433577724975
NSLKDD,38,random,topn,0.941520735213373
NSLKDD,38,random,random_n,0.6912840222295413
NSLKDD,39,random,topn,0.11554881839288357
NSLKDD,39,random,random_n,0.025446858596663208
NSLKDD,40,random,topn,0.4044229849783156
NSLKDD,40,random,random_n,0.5582967686845762
NSLKDD,41,random,topn,0.5479018197967559
NSLKDD,41,random,random_n,0.31429799833755184
NSLKDD,42,random,topn,0.32384892379769575
NSLKDD,42,random,random_n,0.35285028944057584
NSLKDD,43,random,topn,0.5674741471624567
NSLKDD,43,random,random_n,0.7846677136646876
NSLKDD,44,random,topn,0.12109765443605351
NSLKDD,44,random,random_n,0.34779255866917147
NSLKDD,45,random,topn,0.4407142983139298
NSLKDD,45,random,random_n,0.40247014649095364
NSLKDD,46,random,topn,0.5889861413647995
NSLKDD,46,random,random_n,0.8864074996417863
NSLKDD,47,random,topn,0.06292884567291472
NSLKDD,47,random,random_n,0.4985398597275769
NSLKDD,48,random,topn,0.7477808095409325
NSLKDD,48,random,random_n,0.45927797497020345
NSLKDD,49,random,topn,0.22874165765938737
NSLKDD,49,random,random_n,0.7107944032364656
NSLKDD,0,label_affinity,topn,0.9922789007825382
NSLKDD,0,label_affinity,random_n,0.708763899182315
NSLKDD,1,label_affinity,topn,0.9715254305658586
NSLKDD,1,label_affinity,random_n,0.16667579857123446
NSLKDD,2,label_affinity,topn,0.8403624687953496
NSLKDD,2,label_affinity,random_n,0.12500283285529193
NSLKDD,3,label_affinity,topn,0.9695432933631613
NSLKDD,3,label_affinity,random_n,0.25709592554522204
NSLKDD,4,label_affinity,topn,0.9903739173183471
NSLKDD,4,label_affinity,random_n,0.034534984047623805
NSLKDD,5,label_affinity,topn,0.9030672164235333
NSLKDD,5,label_affinity,random_n,0.5874333977244073
NSLKDD,6,label_affinity,topn,0.9718356177262343
NSLKDD,6,label_affinity,random_n,0.3822012846022685
NSLKDD,7,label_affinity,topn,0.9698724324708922
NSLKDD,7,label_affinity,random_n,0.5674445035400509
NSLKDD,8,label_affinity,topn,0.8341351742955657
NSLKDD,8,label_affinity,random_n,0.40847791091762137
NSLKDD,9,label_affinity,topn,0.900210208712641
NSLKDD,9,label_affinity,random_n,0.2428180120501856
NSLKDD,10,label_affinity,topn,0.9999648675329357
NSLKDD,10,label_affinity,random_n,0.06182999087967416
NSLKDD,11,label_affinity,topn,0.912554580645224
NSLKDD,11,label_affinity,random_n,0.9387493381980541
NSLKDD,12,label_affinity,topn,0.9384355684878601
NSLKDD,12,label_affinity,random_n,0.3208039231009618
NSLKDD,13,label_affinity,topn,0.9713726141984423
NSLKDD,13,label_affinity,random_n,0.536976796391747
NSLKDD,14,label_affinity,topn,0.9978813480278902
NSLKDD,14,label_affinity,random_n,0.4100185716707001
NSLKDD,15,label_affinity,topn,0.8354514175029122
NSLKDD,15,label_affinity,random_n,0.41290251473473566
NSLKDD,16,label_affinity,topn,0.9907063848140646
NSLKDD,16,label_affinity,random_n,0.025842702433098424
NSLKDD,17,label_affinity,topn,0.9520752489751342
NSLKDD,17,label_affinity,random_n,0.3964126719742354
NSLKDD,18,label_affinity,topn,0.9909603606942934
NSLKDD,18,label_affinity,random_n,0.4213442344264266
NSLKDD,19,label_affinity,topn,0.9896886637885777
NSLKDD,19,label_affinity,random_n,0.7109795687315074
NSLKDD,20,label_affinity,topn,0.9806558779703155
NSLKDD,20,label_affinity,random_n,0.6363034237834354
NSLKDD,21,label_affinity,topn,0.886178531082817
NSLKDD,21,label_affinity,random_n,0.5283317004445256
NSLKDD,22,label_affinity,topn,0.9957780952340082
NSLKDD,22,label_affinity,random_n,0.36554057987753547
NSLKDD,23,label_affinity,topn,0.9552104258678092
NSLKDD,23,label_affinity,random_n,0.18597882811473523
NSLKDD,24,label_affinity,topn,1.0
NSLKDD,24,label_affinity,random_n,0.3331331993208173
NSLKDD,25,label_affinity,topn,0.9697702675208713
NSLKDD,25,label_affinity,random_n,0.5192155349138946
NSLKDD,26,label_affinity,topn,0.9902827456363612
NSLKDD,26,label_affinity,random_n,0.06684579759456662
NSLKDD,27,label_affinity,topn,0.9664690271854406
NSLKDD,27,label_affinity,random_n,0.4831108479517212
NSLKDD,28,label_affinity,topn,0.8518107544977026
NSLKDD,28,label_affinity,random_n,0.18916677362630552
NSLKDD,29,label_affinity,topn,0.9997647335204197
NSLKDD,29,label_affinity,random_n,0.09182445552882335
NSLKDD,30,label_affinity,topn,0.9999648675329357
NSLKDD,30,label_affinity,random_n,0.3353884146283814
NSLKDD,31,label_affinity,topn,0.9894108145690058
NSLKDD,31,label_affinity,random_n,0.601510846149121
NSLKDD,32,label_affinity,topn,0.9596545938588835
NSLKDD,32,label_affinity,random_n,0.4046468641791028
NSLKDD,33,label_affinity,topn,0.9062564716980894
NSLKDD,33,label_affinity,random_n,0.6262651839474215
NSLKDD,34,label_affinity,topn,0.9919147689910656
NSLKDD,34,label_affinity,random_n,0.27579386600433686
NSLKDD,35,label_affinity,topn,0.9043727771123594
NSLKDD,35,label_affinity,random_n,0.6173541223007578
NSLKDD,36,label_affinity,topn,0.9564518807659596
NSLKDD,36,label_affinity,random_n,0.37374912466425353
NSLKDD,37,label_affinity,topn,0.8991993402854265
NSLKDD,37,label_affinity,random_n,0.4700672118588249
NSLKDD,38,label_affinity,topn,0.9319744260526436
NSLKDD,38,label_affinity,random_n,0.6020173145176398
NSLKDD,39,label_affinity,topn,0.8305792434253222
NSLKDD,39,label_affinity,random_n,0.04093496646321797
NSLKDD,40,label_affinity,topn,0.9912617607948085
NSLKDD,40,label_affinity,random_n,0.5896896293392707
NSLKDD,41,label_affinity,topn,0.9321226947535615
NSLKDD,41,label_affinity,random_n,0.3346001522224933
NSLKDD,42,label_affinity,topn,0.9517926790108638
NSLKDD,42,label_affinity,random_n,0.44723118605793627
NSLKDD,43,label_affinity,topn,0.9820742832927691
NSLKDD,43,label_affinity,random_n,0.4880498461663357
NSLKDD,44,label_affinity,topn,0.9849552533596753
NSLKDD,44,label_affinity,random_n,0.03297195845630738
NSLKDD,45,label_affinity,topn,0.974463240771002
NSLKDD,45,label_affinity,random_n,0.7429829107893364
NSLKDD,46,label_affinity,topn,0.984990255849274
NSLKDD,46,label_affinity,random_n,0.13989683100726058
NSLKDD,47,label_affinity,topn,0.9807473036073336
NSLKDD,47,label_affinity,random_n,0.9537661204156578
NSLKDD,48,label_affinity,topn,0.9943684287279259
NSLKDD,48,label_affinity,random_n,0.5682983919869454
NSLKDD,49,label_affinity,topn,0.9219713722296552
NSLKDD,49,label_affinity,random_n,0.5279220507416742
NSLKDD,0,random,topn,0.7112422699543868
NSLKDD,0,random,random_n,0.427621114473473
NSLKDD,1,random,topn,0.6523230930239969
NSLKDD,1,random,random_n,0.6550492155471809
NSLKDD,2,random,topn,0.3887249341169537
NSLKDD,2,random,random_n,0.1595855514296278
NSLKDD,3,random,topn,0.5851711976654536
NSLKDD,3,random,random_n,0.7157997768387921
NSLKDD,4,random,topn,0.4321745171081431
NSLKDD,4,random,random_n,0.010405656493531682
NSLKDD,5,random,topn,0.19105130494690015
NSLKDD,5,random,random_n,0.32619284278342614
NSLKDD,6,random,topn,0.5576456926671416
NSLKDD,6,random,random_n,0.34318689425145726
NSLKDD,7,random,topn,0.5243684538996446
NSLKDD,7,random,random_n,0.5030547562279734
NSLKDD,8,random,topn,0.06728542676395699
NSLKDD,8,random,random_n,0.179554330360433
NSLKDD,9,random,topn,0.4160036948171675
NSLKDD,9,random,random_n,0.5343601450250822
NSLKDD,10,random,topn,0.6976251400196206
NSLKDD,10,random,random_n,0.6515867875592777
NSLKDD,11,random,topn,0.5819146259057938
NSLKDD,11,random,random_n,0.6932258036194003
NSLKDD,12,random,topn,0.42776745893872375
NSLKDD,12,random,random_n,0.3977730181868817
NSLKDD,13,random,topn,0.23736686841904472
NSLKDD,13,random,random_n,0.33616964301266744
NSLKDD,14,random,topn,0.3628333458740421
NSLKDD,14,random,random_n,0.39673981630686544
NSLKDD,15,random,topn,0.5203067302490161
NSLKDD,15,random,random_n,0.7777509715948306
NSLKDD,16,random,topn,0.9826591489436917
NSLKDD,16,random,random_n,0.2227354582563497
NSLKDD,17,random,topn,0.5866644717734957
NSLKDD,17,random,random_n,0.49645133893815413
NSLKDD,18,random,topn,0.6629091251130218
NSLKDD,18,random,random_n,0.6850230318644855
NSLKDD,19,random,topn,0.6671857091164363
NSLKDD,19,random,random_n,0.3255397055196782
NSLKDD,20,random,topn,0.10011366570142238
NSLKDD,20,random,random_n,0.13237804152908336
NSLKDD,21,random,topn,0.5724011818096074
NSLKDD,21,random,random_n,0.9115173879941549
NSLKDD,22,random,topn,0.3269093796600347
NSLKDD,22,random,random_n,0.33509593441883306
NSLKDD,23,random,topn,0.0
NSLKDD,23,random,random_n,0.2117293853187143
NSLKDD,24,random,topn,0.3648069710500346
NSLKDD,24,random,random_n,0.7231049754102769
NSLKDD,25,random,topn,0.5781728949632391
NSLKDD,25,random,random_n,0.5732327164523265
NSLKDD,26,random,topn,0.4068867271344289
NSLKDD,26,random,random_n,0.35764791797185147
NSLKDD,27,random,topn,0.5137631417390544
NSLKDD,27,random,random_n,0.6912396563661879
NSLKDD,28,random,topn,0.5481388798384672
NSLKDD,28,random,random_n,0.7873687868762307
NSLKDD,29,random,topn,0.3528169139443466
NSLKDD,29,random,random_n,0.33537997323220664
NSLKDD,30,random,topn,0.41862565323351547
NSLKDD,30,random,random_n,0.05525551951580049
NSLKDD,31,random,topn,0.6642474915193871
NSLKDD,31,random,random_n,0.12681479184248098
NSLKDD,32,random,topn,0.47700287047625795
NSLKDD,32,random,random_n,0.7956604730438781
NSLKDD,33,random,topn,0.44890929298375
NSLKDD,33,random,random_n,0.46413155220518054
NSLKDD,34,random,topn,0.2782502816068883
NSLKDD,34,random,random_n,0.6727644553453344
NSLKDD,35,random,topn,0.7304645853608857
NSLKDD,35,random,random_n,0.8997746545241861
NSLKDD,36,random,topn,0.5360927030271138
NSLKDD,36,random,random_n,0.6481975822180984
NSLKDD,37,random,topn,0.7705529962355446
NSLKDD,37,random,random_n,0.5093989672259077
NSLKDD,38,random,topn,0.941520735213373
NSLKDD,38,random,random_n,0.5905799006742348
NSLKDD,39,random,topn,0.11554881839288357
NSLKDD,39,random,random_n,0.01775169566201341
NSLKDD,40,random,topn,0.4044229849783156
NSLKDD,40,random,random_n,0.7270075839963965
NSLKDD,41,random,topn,0.5479018197967559
NSLKDD,41,random,random_n,0.21249353220714365
NSLKDD,42,random,topn,0.32384892379769575
NSLKDD,42,random,random_n,0.4564613606472032
NSLKDD,43,random,topn,0.5674741471624567
NSLKDD,43,random,random_n,0.4969104593086054
NSLKDD,44,random,topn,0.12109765443605351
NSLKDD,44,random,random_n,0.33444968453286267
NSLKDD,45,random,topn,0.4407142983139298
NSLKDD,45,random,random_n,0.4523707302821962
NSLKDD,46,random,topn,0.5889861413647995
NSLKDD,46,random,random_n,0.46013907264898757
NSLKDD,47,random,topn,0.06292884567291472
NSLKDD,47,random,random_n,0.5609107021737679
NSLKDD,48,random,topn,0.7477808095409325
NSLKDD,48,random,random_n,0.6838668326397285
NSLKDD,49,random,topn,0.22874165765938737
NSLKDD,49,random,random_n,0.7485649606841385
NSLKDD,0,label_affinity,topn,0.9922789007825382
NSLKDD,0,label_affinity,random_n,0.1577615995222648
NSLKDD,1,label_affinity,topn,0.9715254305658586
NSLKDD,1,label_affinity,random_n,0.21478003959157385
NSLKDD,2,label_affinity,topn,0.8403624687953496
NSLKDD,2,label_affinity,random_n,0.18678701193683836
NSLKDD,3,label_affinity,topn,0.9695432933631613
NSLKDD,3,label_affinity,random_n,0.8353309708649906
NSLKDD,4,label_affinity,topn,0.9903739173183471
NSLKDD,4,label_affinity,random_n,0.02552876616146384
NSLKDD,5,label_affinity,topn,0.9030672164235333
NSLKDD,5,label_affinity,random_n,0.40194129584518706
NSLKDD,6,label_affinity,topn,0.9718356177262343
NSLKDD,6,label_affinity,random_n,0.42959726591953745
NSLKDD,7,label_affinity,topn,0.9698724324708922
NSLKDD,7,label_affinity,random_n,0.735267543759877
NSLKDD,8,label_affinity,topn,0.8341351742955657
NSLKDD,8,label_affinity,random_n,0.3828715015313766
NSLKDD,9,label_affinity,topn,0.900210208712641
NSLKDD,9,label_affinity,random_n,0.7448386979756046
NSLKDD,10,label_affinity,topn,0.9999648675329357
NSLKDD,10,label_affinity,random_n,0.05162450614419751
NSLKDD,11,label_affinity,topn,0.912554580645224
NSLKDD,11,label_affinity,random_n,0.5712602219958871
NSLKDD,12,label_affinity,topn,0.9384355684878601
NSLKDD,12,label_affinity,random_n,0.5116164202522727
NSLKDD,13,label_affinity,topn,0.9713726141984423
NSLKDD,13,label_affinity,random_n,0.6677069440853227
NSLKDD,14,label_affinity,topn,0.9978813480278902
NSLKDD,14,label_affinity,random_n,0.1554554667588807
NSLKDD,15,label_affinity,topn,0.8354514175029122
NSLKDD,15,label_affinity,random_n,0.3113417717345906
NSLKDD,16,label_affinity,topn,0.9907063848140646
NSLKDD,16,label_affinity,random_n,0.34880668975113677
NSLKDD,17,label_affinity,topn,0.9520752489751342
NSLKDD,17,label_affinity,random_n,0.16240569045474978
NSLKDD,18,label_affinity,topn,0.9909603606942934
NSLKDD,18,label_affinity,random_n,0.3940928924898223
NSLKDD,19,label_affinity,topn,0.9896886637885777
NSLKDD,19,label_affinity,random_n,0.3345694862452279
NSLKDD,20,label_affinity,topn,0.9806558779703155
NSLKDD,20,label_affinity,random_n,0.3831185997801623
NSLKDD,21,label_affinity,topn,0.886178531082817
NSLKDD,21,label_affinity,random_n,0.595441801564634
NSLKDD,22,label_affinity,topn,0.9957780952340082
NSLKDD,22,label_affinity,random_n,0.33280641472235917
NSLKDD,23,label_affinity,topn,0.9552104258678092
NSLKDD,23,label_affinity,random_n,0.43898937827624424
NSLKDD,24,label_affinity,topn,1.0
NSLKDD,24,label_affinity,random_n,0.6283243324626122
NSLKDD,25,label_affinity,topn,0.9697702675208713
NSLKDD,25,label_affinity,random_n,0.7179577752292235
NSLKDD,26,label_affinity,topn,0.9902827456363612
NSLKDD,26,label_affinity,random_n,0.36794460002544277
NSLKDD,27,label_affinity,topn,0.9664690271854406
NSLKDD,27,label_affinity,random_n,0.29432067293613795
NSLKDD,28,label_affinity,topn,0.8518107544977026
NSLKDD,28,label_affinity,random_n,0.21933146840181425
NSLKDD,29,label_affinity,topn,0.9997647335204197
NSLKDD,29,label_affinity,random_n,0.07816576597521153
NSLKDD,30,label_affinity,topn,0.9999648675329357
NSLKDD,30,label_affinity,random_n,0.0023972190463828025
NSLKDD,31,label_affinity,topn,0.9894108145690058
NSLKDD,31,label_affinity,random_n,0.8583369366342501
NSLKDD,32,label_affinity,topn,0.9596545938588835
NSLKDD,32,label_affinity,random_n,0.7439627332669598
NSLKDD,33,label_affinity,topn,0.9062564716980894
NSLKDD,33,label_affinity,random_n,0.6040976482530163
NSLKDD,34,label_affinity,topn,0.9919147689910656
NSLKDD,34,label_affinity,random_n,0.35497215663877335
NSLKDD,35,label_affinity,topn,0.9043727771123594
NSLKDD,35,label_affinity,random_n,0.6424942317876859
NSLKDD,36,label_affinity,topn,0.9564518807659596
NSLKDD,36,label_affinity,random_n,0.7303938916771333
NSLKDD,37,label_affinity,topn,0.8991993402854265
NSLKDD,37,label_affinity,random_n,0.7781381977083549
NSLKDD,38,label_affinity,topn,0.9319744260526436
NSLKDD,38,label_affinity,random_n,0.5386669213801921
NSLKDD,39,label_affinity,topn,0.8305792434253222
NSLKDD,39,label_affinity,random_n,0.21878579063309092
NSLKDD,40,label_affinity,topn,0.9912617607948085
NSLKDD,40,label_affinity,random_n,0.43758955066708044
NSLKDD,41,label_affinity,topn,0.9321226947535615
NSLKDD,41,label_affinity,random_n,0.4955710690675723
NSLKDD,42,label_affinity,topn,0.9517926790108638
