dataset,round,client_id,matrix_type,neighbor_type,mean_entropy,std_entropy,mean_js_to_global,mean_num_classes,class_coverage,class_coverage_ratio,same_dominant_class_ratio,mean_label_sim_to_client,client_entropy
UNSW,0,22,random,random_n,0.9825547273960392,0.30787968433120994,0.6765752057166767,5.333333333333333,10,1.0,0.0,0.21156489473244475,1.0214075594107743
UNSW,0,23,random,topn,1.0136812032922125,0.15512373570624813,0.6009083604578821,7.666666666666667,10,1.0,0.3333333333333333,0.5566919788586921,1.187873368654881
UNSW,0,23,random,random_n,0.7389811865116243,0.6519171744839688,0.6415426485821668,5.0,9,0.9,0.0,0.07377761329326482,1.187873368654881
UNSW,0,24,random,topn,1.0686995580139875,0.3728774367936032,0.5151647876579555,8.666666666666666,10,1.0,0.0,0.1513696305466941,1.0140057679155223
UNSW,0,24,random,random_n,0.7066536815553134,0.5100914129069597,0.5272473401010837,6.333333333333333,10,1.0,0.0,0.11221787939424986,1.0140057679155223
UNSW,0,25,random,topn,0.9888384343563269,0.33831702540644804,0.5919196643621709,7.666666666666667,10,1.0,0.0,0.16918808707601798,1.3452590146566168
UNSW,0,25,random,random_n,1.1324509599706063,0.28291961173857105,0.6084661818915126,7.333333333333333,10,1.0,0.6666666666666666,0.5286515643365776,1.3452590146566168
UNSW,0,26,random,topn,0.7045373429672658,0.568662212987019,0.6430754041576304,5.333333333333333,9,0.9,0.0,0.1483491014847241,1.0089416943992031
UNSW,0,26,random,random_n,1.0041245877239582,0.7105696359250567,0.5418902060139448,7.0,10,1.0,0.0,0.2199600325806739,1.0089416943992031
UNSW,0,27,random,topn,0.25981545139953927,0.3674345350833162,0.6442850338816312,2.3333333333333335,5,0.5,0.3333333333333333,0.418266229053738,0.705724687126456
UNSW,0,27,random,random_n,1.2093525140783934,0.15319790064354957,0.5806183391763454,7.0,10,1.0,0.0,0.43194357226245006,0.705724687126456
UNSW,0,28,random,topn,0.9245863760596779,0.6736707607913253,0.5550877799575833,5.666666666666667,10,1.0,0.0,0.3180791381068108,1.4660983375448788
UNSW,0,28,random,random_n,0.8619007317757671,0.06712539259397851,0.4942753579362033,7.333333333333333,9,0.9,0.0,0.13082751685475308,1.4660983375448788
UNSW,0,29,random,topn,1.1055158581764064,0.7823748779608415,0.44187712015412123,6.666666666666667,10,1.0,0.3333333333333333,0.7449639623885007,1.5858857595241524
UNSW,0,29,random,random_n,1.0951430382791052,0.3148185220894023,0.5137361155887207,7.0,10,1.0,0.3333333333333333,0.6344866860481061,1.5858857595241524
UNSW,0,30,random,topn,0.9916242228177939,0.4017289195785184,0.5777453928754922,8.666666666666666,10,1.0,0.3333333333333333,0.4675110003774014,0.7959587416037536
UNSW,0,30,random,random_n,0.9789054708525268,0.2816304087251034,0.5502272102253482,7.666666666666667,10,1.0,0.3333333333333333,0.37614128688433696,0.7959587416037536
UNSW,0,31,random,topn,0.8159710998717276,0.3244449081757424,0.5607544869798909,6.0,9,0.9,0.3333333333333333,0.7243491697179437,1.4325519240824531
UNSW,0,31,random,random_n,1.2893390755960263,0.28850633500057377,0.5706905289826003,8.0,10,1.0,0.0,0.6930260845272573,1.4325519240824531
UNSW,0,32,random,topn,1.0235248970394724,0.4529558296236251,0.5437689564676722,8.0,10,1.0,0.0,0.46834983822730664,1.4720669388230196
UNSW,0,32,random,random_n,1.1750305811061728,0.38703769459934856,0.4796755857360793,8.666666666666666,10,1.0,0.0,0.32776626230981654,1.4720669388230196
UNSW,0,33,random,topn,1.1856577255451037,0.38751846281270214,0.5170304315569297,7.333333333333333,10,1.0,0.6666666666666666,0.5631838684860248,0.9344006471922099
UNSW,0,33,random,random_n,0.417220735298564,0.2950504757206727,0.6847979888323712,4.0,6,0.6,0.0,0.406826346917656,0.9344006471922099
UNSW,0,34,random,topn,1.3137411004305848,0.3110674542617404,0.4825353070388608,8.333333333333334,10,1.0,0.3333333333333333,0.4666343148412886,0.44944692046029017
UNSW,0,34,random,random_n,1.2234784587548717,0.5932252705223888,0.5198399142867319,7.0,10,1.0,0.0,0.05805408717319808,0.44944692046029017
UNSW,0,35,random,topn,1.2691909816038622,0.28650402696049326,0.4390333164762447,7.333333333333333,10,1.0,0.0,0.35888265639876044,0.48879996171483997
